member_id,occupation_id1
3001624,34
2118106,289
1774880,"227,368,225,226"
3002784,14
2997594,18
2985145,"35,341,200,142,202,201,143,39,199,203,37,36,38"
2983657,14
2454339,"46,191,179,368,195,183,227,174,170,197,27,113,343,28,346"
2997535,14
3001196,226
3002734,289
2987714,41
2990031,14
2990353,213
2994779,343
2959346,139
2478680,372
2940435,"337,368,14,225,226"
2154114,"330,303,302,364,329"
2545937,1
2718253,239
3001774,14
2992157,"170,39,12,339,35,174,13"
2359161,343
2116339,14
2841444,14
3002273,17
2798295,"21,340,20,337,18,26,27,33,28,32,339,19"
2946091,"63,167,14,325,24,20,155,64,21,30,156"
2992513,143
2999674,170
2202465,"281,278,289,17"
2974207,14
2983786,14
2992894,271
2996542,339
3001070,21
2989478,20
2996968,40
2998385,289
3002188,367
2996264,239
2990060,296
2988374,4
2994667,152
2977007,35
2490350,335
2993857,296
1082138,172
487847,"290,14"
443661,"20,2,18,21,1"
2995781,82
2989757,342
2995481,226
131422,"266,139"
2998327,289
1047544,"46,40"
2993489,14
1249287,"219,221,220,222"
2923658,368
2993798,339
2957116,14
2992370,"369,228,44,40,230,46"
2976476,"30,32,10,31,339,34,29,174,27,33,340,207,175"
3002812,382
2982084,204
2999427,235
1138652,"227,367,230,167"
1831715,"167,362,165,168,169,360,332,155,156,333,361,158"
2991281,205
2944950,3
2998599,64
3000394,152
2689397,14
148646,"152,155,191,326,325"
2434101,1
2242276,1
3000600,7
2689855,"5,1"
2845259,16
630592,"17,278,326"
2998491,8
2993184,1
2901573,14
2966357,"199,35,351,142"
2852336,"64,96,152,156,113"
3002466,82
1270908,"226,367,227"
1405152,"15,17,14"
3000928,14
2995604,227
2392575,"46,40,342"
2988934,"369,230,179,368,228,182,181,226,363,180,183,227,229,225"
2995466,273
2674824,"46,44"
2996586,283
2999889,14
2998225,"14,10,15"
3000616,36
2997449,362
2996985,339
1960697,1
2994118,14
2964128,234
2998046,207
609812,"291,290,294,293,296"
538600,"369,225,231,226"
3001871,250
2991233,225
2845481,"290,226"
2800709,"224,326"
2316029,"14,45"
2994545,343
2496364,"35,34"
2995973,146
3000561,341
2983654,367
2993415,159
2996170,226
541589,"296,226,368,372,343"
3000348,4
2075400,"226,225,368,227,228"
2986150,1
2865892,"160,152,153,161,361"
3001790,381
915418,254
2992201,8
2992059,338
2982015,382
2589338,"229,15,227"
235071,343
3002288,"185,190,191"
2995091,"339,14,1"
2974455,"21,20,371,14,249,18,373"
1253014,"218,218"
2982977,"368,247,367,227"
1036237,289
811345,"290,291"
2990540,14
2993113,8
2995261,139
1199689,"369,368"
2319592,24
2709715,29
2995442,1
569039,"143,35,40,96,42"
2993960,166
2820374,"153,159"
1317242,"325,40,2"
2990239,336
2623283,14
2991042,14
2995617,"35,30,140"
2640445,"225,368,227,226"
2975968,17
2991851,210
2711851,1
2330627,"341,199,339,33,49,15,14,32,170"
3001549,205
2227008,14
2989741,14
2994276,48
2984005,8
2948569,362
2991817,40
1450756,"238,223,290"
2778725,"153,243"
2994117,289
3000686,382
3001084,40
2370596,"229,93,345"
1731575,35
2993815,238
3000065,"239,15,226"
2992354,343
3002051,241
2997522,274
805121,"4,32,16,34,30,201,33,14,29,326,15,5,1,339,3"
2998947,152
2994486,26
2992172,1
2993814,17
1422751,"204,231,343,12,186,229"
2995376,174
2990538,19
835460,382
2967543,14
2995258,1
1029915,"228,230,369,5"
2998549,371
2944185,14
2991486,17
3001048,36
2997419,175
2982517,367
2653144,"96,14,300,99,35,343"
2330826,14
2990927,217
2994026,14
2227721,"21,337,4,3,14,2,222"
2445490,35
2973958,"307,309,306"
2793966,14
2939605,14
2088786,"227,218,14"
2768641,221
2241395,3
2983221,"225,226,227,368"
3002794,14
2145030,40
2993015,146
2613685,346
906512,338
2992288,1
2992678,116
2967054,"329,331,330,227,369,14,229,208,5"
1773239,40
1905942,"293,295,290,292,294,291"
2985260,1
1160353,"10,20,14,1"
3000947,14
2178906,14
2991618,14
2986449,14
2993810,"2,194"
2991298,335
3001684,153
1367057,"224,223,367"
2995344,288
3000267,3
1854663,48
2597080,"367,223,268"
518773,"18,278,14,15"
2969246,35
2366558,14
2998829,334
2801838,"14,21"
2925785,40
2149897,"248,249,224,371,271"
2977671,82
2993790,334
3000464,14
2986937,"14,174,198"
2983326,14
2710340,"231,227,368,382,330,369,329,331"
2913785,375
2566329,14
2998143,14
2510378,343
2852256,"3,2,1,5"
2982187,217
2998340,207
2998272,1
2999592,9
2048068,239
2999783,223
2996377,3
1891434,"334,12,13,335"
779137,"343,10"
804511,"40,93,227,229,48"
49978,"278,16,12"
13723,"167,155,155"
2987459,14
2331703,8
2245995,373
2944181,226
2935665,14
2744697,2
1445231,
650240,2
2708772,343
2997474,228
2995959,170
2989395,35
2745007,"218,14"
2720772,"14,4,218,30"
2999063,174
1751600,"14,18"
441407,"5,1,332,169,3"
2991662,14
2922671,152
2958669,332
2537233,"14,382,1,140,228,263,230,331,231,296,5"
2977248,"14,35,5"
990480,"257,373,367,249"
1376369,"323,322,330"
2991440,336
2975459,"24,331,22,339,14,46,181,329,189,316,310,213,330,17"
2996103,1
1077663,"32,339,29"
2994493,14
2970770,14
2992226,291
2990069,152
1771856,"15,328,96,35,300,229"
2923237,297
2976455,14
2997155,238
3000074,325
2991442,1
2991690,278
2996517,342
2671367,238
2944667,35
2646699,2
2995859,238
2806990,"14,293,290"
2969636,329
3000813,32
2796928,18
3002671,226
2993078,198
1144934,"227,225,226"
2567404,82
2383346,323
2990709,14
2994727,30
2151461,"217,204,191"
2051479,"367,10,368,223,1,227,330,224,331,4,5,329"
2797614,"18,336,22,19,338"
724063,"5,40,42,41,1"
2990813,146
2992328,30
2991930,289
2594596,82
3000292,181
1379289,"367,222,96,35"
2314351,"42,40,41"
2988728,28
2632499,"14,222"
3000402,323
3002581,339
2177750,"222,227,367"
3000856,1
1258249,15
2943888,14
2999929,289
2908636,99
2997472,143
2989641,226
2992770,2
2975515,"290,142,14"
2628550,"22,23,19,18"
684340,"330,145,35,14,297"
2959953,"14,10,15"
2968018,18
2912544,"30,190,14"
2519192,"5,1,17,4,8,338"
2997259,15
2994340,167
2402028,"236,227,224,233"
3002133,341
2978140,183
2674880,214
3001694,183
2734945,14
287136,"227,228,230"
1883229,"343,341,35,203,40,37"
2992163,14
2844854,226
3001317,327
2517826,"7,35"
2242926,"4,14"
2994644,14
2745607,"366,224"
2503642,14
2997067,183
2481898,"40,41,42,342"
2992055,7
2999193,40
2847685,"21,20,1"
2999788,3
2146413,"14,228,226,21,15,342,227,4,40,343,64,43"
2956094,170
2995553,289
2974784,2
2313480,"224,300,223,299,297,222,367,298"
2971429,"228,369"
3001891,1
2990033,5
1575143,223
2990032,298
2993518,198
2988599,"382,268"
2353239,170
2886620,13
2995774,143
2995628,1
2513814,14
2956617,14
2999932,300
2991778,183
247441,"179,170,182"
2535882,1
2978934,"14,18"
3001419,291
2928858,14
2996914,172
2633866,367
2991744,207
2654580,2
2458309,"236,18,278,21,16,331,17,14,15"
2905763,241
2969771,"368,226,227,382,225"
2992499,339
2998501,343
2992366,40
2993075,238
854224,2
3001128,302
2475866,226
2936445,113
2977575,"40,345,29"
2997595,40
2997766,1
2678256,"49,48"
2963617,238
2757059,367
2561224,"24,14"
2868548,32
2996022,17
2995246,372
2946425,"45,21,46,47,337,44,20,336"
27591,"224,48,40"
1072383,17
2985810,152
2986789,"367,236,227"
2992279,41
202026,"1,2"
3000515,14
2954695,21
2512112,"17,4,14"
2153074,"47,2,342,41,362,343,40,96,46,352,48,345,93"
2995143,180
2983692,41
923707,"231,1,230"
2992581,339
2991730,268
110327,214
2993186,17
2581460,5
2823787,"45,44,329,267,330"
2597603,152
2998325,1
2977386,217
2992425,24
2998090,"372,243"
2992424,231
2999950,368
2999873,213
2919963,"2,226,230,367,5,1"
2405818,"45,14,15,40,20,61,47,21,41,95"
2758502,362
2964825,14
2931586,"368,225,227"
2991249,226
2964391,14
3002677,338
2996265,271
1494389,"8,335,334,5"
2834825,297
1273386,"336,14,24"
2989476,271
2797252,82
2989817,343
2935509,14
2951180,"44,201,342,40,341,45,199,42,46,200,49,358,343,39"
2986583,1
2998150,239
2899943,14
2997787,48
2970017,"324,325,328,326,327,381"
2999031,12
2989994,152
2998767,289
2993737,241
2994811,21
2960375,"226,225,227"
2990822,241
2462546,82
3000081,204
2998908,4
2990453,"34,30,340,32,31,339,303,26,33,302,29,24,338,301,25"
363344,"15,278,14"
2470197,"14,4"
2991872,14
2047667,"329,15,178,17,16,330,209,337,207,14,32,24,190,210,30"
2989961,5
2117259,8
2721101,"368,227,225,226"
2998598,"10,4,21"
2981080,227
2994899,17
2986047,153
2022736,"21,14,18,20"
614503,"330,227,329,224,367"
2994210,327
2340027,"301,19,310,303,18,302,309"
1855183,"14,368,290"
2320071,"236,337,218,14"
2988873,4
2762805,366
2986565,"14,95,345,96,82,93,40,278,15,35,46,382"
1353358,"14,316"
2999322,382
2989943,30
635891,343
2990008,28
869167,"227,225"
2998780,239
1183971,112
2994855,289
2070932,"303,26,28,27,301"
2970640,191
2999390,234
2836932,343
2160121,343
2990336,367
2998613,1
2971435,"35,199"
1729182,35
2359697,"35,146,345,15"
2995158,301
2952777,373
3000587,236
2984761,"35,227,40,300"
2991482,99
2989769,4
2563120,"40,2,221"
2990737,359
2950009,224
54248,"48,2,5"
815497,"13,14"
2916559,5
2992918,183
2908948,20
2349679,226
3000468,142
2995320,289
2990805,40
2336017,143
2999596,41
2992599,39
2902641,14
2999069,46
2992598,14
2351901,14
2966478,338
2488435,"14,316,337,17,18"
3001514,14
2979866,1
2995465,140
1046274,"3,367,45,40,226"
2999221,14
2579211,364
2986453,"18,14"
2598921,"338,265,270,337,14,255,247,4,17,262"
2955122,4
2682121,16
2991450,382
1702262,50
2989940,5
2900674,"227,226"
2144037,82
2901113,"61,5,226,2,1,64,41,225"
2953233,"36,335,12,37"
2901760,18
2573224,"14,40"
2993789,328
3002087,342
2768920,"216,218"
616672,"30,1,183,29"
3001717,227
2761489,"21,20"
2977373,174
914341,"14,26"
2927809,210
2752687,"218,236"
2629813,382
2969799,"334,1,2"
2964014,227
294864,"224,1,238"
2993992,82
2994274,382
2794572,14
442242,"207,179,177,178"
2333156,"325,331,329,330,381,326,324,328"
2999165,5
2377083,226
2996787,153
1975722,1
2858068,3
2456202,"223,367,224"
3002725,13
2993612,1
2996107,230
2997894,82
2974541,63
1493781,"328,324,330,296,329,331"
2785873,"14,15,215"
2924891,14
2936505,63
2990073,222
2970842,"221,222,368,367,226,225,227"
3001619,14
2972525,266
2997722,189
2952288,14
2661364,"255,247"
3000029,269
2999680,323
2748738,14
2804579,204
2685856,"268,258,271,266,265,269,329,231,267,264,262,380"
2420356,"296,294,293,291,290,292,295"
3002143,"152,223,14,239,247"
1442480,"112,82,95,96"
2996784,1
406855,"5,2,3"
2997952,289
2763104,238
2909113,"203,341,202"
2993879,1
2963291,2
2989283,1
2826462,226
2625770,"15,4,40,14"
2933269,"323,289,20,21"
2977016,"343,46,238"
2683800,"236,235,232,233,238,239,371,226,240,1,368,241,372,234,5"
2996206,1
2990040,306
2994516,328
416656,"230,372,366,367"
762415,328
1254650,"14,278,289"
3002625,1
3002524,20
2965286,17
2991717,292
2991538,"15,14"
2982254,14
2977424,227
2506344,227
3000912,21
2999994,204
2993574,340
2994889,367
2999344,14
2779089,"339,30,5"
2993777,338
2259952,140
3000294,24
2853706,14
1056965,"233,240,372,1,241"
2825955,1
3001100,268
2999257,3
2978476,1
2901530,40
2992768,20
2995627,20
2995891,327
2828460,14
2994961,229
2537438,223
2984856,"238,233,236"
2998099,14
2675676,"208,296,213,210,209,180,207"
2989612,332
3000889,289
2995197,14
2996712,1
3002267,29
2878676,221
2523604,"1,5"
2985894,18
1629387,14
2997718,18
3002614,14
2941631,"15,14,20,4"
2979065,"45,48,190,191,14,370,40,63,5,64,230"
160142,139
2995131,"226,227,225"
2998174,14
2998235,334
2523269,14
2989560,99
2829265,14
2990566,339
2970718,"368,230,231,369,228,229,370,226,224,223,225,227,367"
3000511,"231,45,227"
2949253,35
2991896,17
2990070,226
2991965,41
2917238,14
2994583,142
2850087,"93,40,96,95,82,345"
2822785,4
2989851,226
1769718,338
2998787,14
2661426,359
2654415,331
2176879,382
3001221,303
2678869,1
2996012,14
416535,"342,226,290,5,41"
2837632,"41,226,369,223,370,231,326,229,230,45,368,227,225,228"
2998554,229
1868888,4
2712587,296
2637595,82
737050,"367,226,249"
2265139,"4,49,47,48,15,14,16"
2626810,14
1797588,226
2991721,343
2994187,343
2967140,2
2998265,289
2996945,169
2992607,"339,35,9"
2332405,"168,332,167,156,14"
2979779,4
2999954,1
2209053,364
2975815,238
2535716,3
2142184,1
135758,"369,229,300,329"
1294500,"14,35,13"
400935,"5,1,2"
2965380,14
2329255,45
2993362,152
2990880,207
3001478,35
2999955,20
2837324,20
2993605,184
2961838,343
2992365,268
2620213,21
2991245,14
3002732,222
2619559,"15,17,14"
2452059,"4,41,40,14,10"
860320,"339,264,268"
1828590,"41,42"
1020909,2
2889152,367
2998650,362
3001165,204
3000405,19
3000109,17
3001656,328
1573962,"204,10,34,5"
2997859,229
2989258,227
2964310,343
2996079,35
2067531,17
3001956,343
2278904,"96,290,142,14,18,275,48,21,278,143,40"
1772260,227
2955568,14
1858458,325
2910233,14
803320,"210,231,233,224,367"
2998203,"226,225,227"
3001391,47
220227,"296,14,310,278,21"
954987,368
2367533,"27,48,32,329,332,31,331,167,330,382"
2987917,238
2402913,41
3001166,17
2998790,14
2222454,382
2994456,17
2662368,41
2666861,343
634033,222
3001167,187
2946540,343
2783350,14
2673875,317
2945369,343
2897357,"198,170,183"
2117386,"349,348,350,351,352,291"
2962932,"368,139,369,226,225,230,322,3,228,32,227,13,12,229,335"
1452777,"45,227,40"
446658,"20,4,1,26"
2999262,14
2992464,14
556054,"278,14,17"
1669613,270
2656069,"19,18"
2792617,224
2911821,152
2982546,14
1482328,14
3001477,153
2999757,207
2989885,218
2972652,2
2998958,18
2992160,183
2814611,"224,229,228,225,369,227,230,226,368"
2993749,17
2993021,20
2364935,"158,159,152,153"
2910482,17
2997886,14
2990558,227
2913179,48
2994837,39
3001307,38
2360999,"113,82,356,346,99,96"
2991160,13
3000454,204
2980860,226
2993255,289
2992463,15
2066476,217
1333237,"224,367,227,368"
2759751,217
3001463,329
2533612,40
482490,218
2996774,159
2558268,"317,2,29,382,340,339,323,26,27,28,334,8,331,1,6"
2993152,"8,5"
2991373,328
2997405,207
1308758,"36,35"
2081147,"187,185,190,188,208,191"
2743202,"373,341"
1616923,"227,225"
2768858,14
1215709,"296,293,292,295"
2829347,3
2930659,"368,226,225,143,227"
3000151,40
3001800,336
2907083,"14,201,15,96"
2998696,273
2987744,238
2330187,"204,230,369,374,228,382,231,262"
2996332,46
3000702,21
1061239,"267,367"
3002240,82
1852331,290
2601041,14
450690,"40,15,10,323"
3000424,14
2467805,"214,2,301"
3001140,29
491330,"139,1,29,367"
2245910,5
2997536,289
2957582,"233,236,240,239,235,224,234,238,223"
2506773,"96,50,61,82,93,344,63,224,345,64,95,367"
3001918,27
1029279,"325,7,296,228,32"
2719689,339
2960272,317
2996355,14
2859879,"227,225,226"
2999112,367
2646275,"19,18"
2972356,"230,40,45"
2598797,14
2999734,275
2948669,239
2989352,1
983725,
2997267,301
2990113,342
2571951,48
1645774,334
1964514,152
2990450,368
2488845,"221,217,367,224,222,227"
710598,"158,152,153"
1563553,"275,291,293"
3001139,268
412536,"152,160"
2993675,
2948878,14
2540370,296
2997014,207
2566648,"14,1"
3001104,289
2994833,15
2266130,14
944431,"14,5,227"
2475636,"152,159,153"
2569451,4
2431949,"246,236,218"
2990893,175
2994412,20
2766622,"324,325,381,328"
2984799,225
1631778,14
2565752,40
2939725,"226,99,225,223,224,227,369,368,370,82,93,228,96,367"
2992174,96
3000501,2
2691285,"239,325,232"
2508226,"2,1,10,35,3,14"
2994880,239
2825715,1
2996994,99
3002825,343
1705318,2
2912281,222
3000470,20
2884492,226
2991988,289
2997870,199
2968995,226
2991145,309
2204925,"17,21"
2858742,226
2999421,343
617266,"19,301,1,20"
3001053,238
2150585,8
426420,"48,316,4,14,10,17"
3000704,223
2906795,218
109873,"5,367"
2842700,17
3002384,332
2991789,336
2999777,289
2986484,14
2997758,14
2469371,223
2979269,342
703241,"18,19,303,21,331"
2993726,238
2805567,"291,292,294,293"
2747396,"362,331,174"
2997061,24
2993904,50
3000987,14
2828186,20
2544086,"41,42"
3002387,382
3001376,5
2993339,"227,225,226"
1815370,14
2997420,227
2994028,14
2953646,367
2491732,326
2999719,189
3001085,278
2620566,48
2700942,"367,366"
547015,"266,380,264,258,267"
2999102,175
2996986,199
2623249,"45,5,230,42,41,3,369,227,12"
2995586,372
2823430,"297,300,278"
2897460,342
2990895,35
2991234,346
2314379,"3,343,43,40,46,342"
2264002,"44,339,41,35,43,42,342,1,368,37,40,45,367,36,223,29,227"
3001929,343
2993752,339
2992173,14
2957688,40
2768841,217
3000381,289
2992294,14
2995445,14
2998979,1
2994699,40
3000239,243
2992137,382
2985799,26
2978098,"14,227,21"
2995682,"40,15,14"
2803861,"278,2,368,226,3,225,227"
2916995,"14,21,209,207,15,40,203,185,143,201,49,191,329,145"
2356163,20
2988217,174
2993266,35
2728707,93
2997250,289
138736,"213,174,40,24,5"
2999164,291
729238,"281,46"
2456477,331
2999824,214
2967235,190
3002616,"364,222"
542460,"18,19,20,21"
2980370,15
2991179,343
2747492,14
2732412,14
2957167,238
2998582,2
2014244,
2989603,48
2978993,"380,238"
2952290,367
2998719,"2,1,5"
2328684,204
2434253,14
2733277,49
142328,"155,155,156,156,156"
483507,"328,226"
1324015,"2,330,331,5,323,329"
2963594,"14,4"
2200550,"35,278,14,146"
2962000,21
2990622,362
2966697,14
2991150,20
2991986,14
2342873,"344,41,330,329,129,343,46,331,347,45,9,127"
2286049,"170,152,159,172"
2992914,289
2987468,"329,152,18"
3001966,14
2989846,337
2384201,225
2917502,331
2304127,204
367837,"45,41,40"
2989569,328
2817792,14
2995153,265
2990164,7
2985408,"226,223,368,367,224,227,369,230,225,228"
2345835,"14,21,4,15,18"
2785174,382
1609219,226
3000173,"225,228"
2962133,339
2996444,278
2604955,"238,156"
2025148,"18,14,21,15,4,19,49,48,17,47"
2994462,224
2990344,382
2165486,"226,142,35"
2960129,7
3001843,40
2982884,368
2998742,3
2989849,30
3002638,152
2836595,99
2277826,"25,24,17,18,4,14,16,336,10,15,21,337"
2849842,"350,226,334,47"
3000646,289
2949432,343
2990988,289
2991723,9
2897496,328
800654,61
2145384,"46,14,221"
2993177,15
2999959,"14,13,46"
2792017,"231,296,369,228,224,367,286,229,230"
471068,"95,96"
3000676,1
2966930,21
1158755,337
2996519,40
786915,343
999710,"152,361,167"
130352,"42,41,343,224,40"
2988630,159
2384686,"24,35,26,142,143,16,7,36,323"
2992166,14
