member_id,age,user_gender,wanted_annualpay
2994575,52,male,401～450
2995063,49,,
2995500,29,male,401～450
2995507,30,male,251～300
2995999,36,male,401～450
2996425,32,female,301～350
2996577,27,female,251～300
2996993,37,female,351～400
2997365,51,female,501～550
2997731,31,male,401～450
2999852,21,female,～200
3001013,22,female,201～250
3002720,24,female,～200
3002762,19,,
272756,50,male,
1471657,44,female,401～450
2267637,28,female,301～350
2429074,42,male,
2719557,40,female,
2746561,41,male,401～450
2841252,34,,
2841643,46,,
2842543,30,female,301～350
2914280,30,male,451～500
2956853,28,male,401～450
2962525,29,male,301～350
2971433,44,male,451～500
2974072,55,female,251～300
2980239,38,,
2981817,23,,
2985021,24,male,451～500
2990128,30,male,301～350
2990548,52,female,601～650
2990825,21,female,301～350
2993019,66,,
2993117,35,male,351～400
2993409,20,,
2993610,27,female,201～250
2993797,24,female,201～250
2996151,27,male,351～400
2996165,38,male,601～650
2996274,25,male,201～250
2998157,27,male,251～300
2998614,20,,
2998900,29,female,501～550
2999293,23,male,401～450
3000262,28,male,401～450
3000760,29,male,301～350
3001354,22,male,201～250
3002067,27,female,301～350
3002364,39,female,201～250
3002566,39,male,301～350
637283,32,female,
1019703,,,351～400
1065828,31,female,
1232877,55,female,
2414112,39,female,201～250
2752606,26,male,
2824731,32,female,201～250
2852157,26,female,301～350
2856847,27,female,
2933042,25,female,351～400
2957738,46,male,451～500
2964457,35,,
2967979,34,male,401～450
2976488,22,,
2977304,29,male,501～550
2986502,24,,
2989685,37,,
2990687,44,male,301～350
2990841,25,,
2991638,26,female,251～300
2993287,31,male,1501～
2993422,29,male,801～850
2994337,25,female,～200
2994777,21,male,201～250
2994881,25,male,301～350
2995002,57,male,251～300
2996304,39,male,451～500
2996470,29,female,～200
2997195,23,male,～200
2998146,49,,
2998276,26,male,401～450
2998330,37,,
2999047,39,,
2999251,38,male,601～650
2999404,43,male,351～400
3000970,59,,
3002370,33,male,351～400
196270,37,female,301～350
279732,34,male,
839631,52,male,451～500
1246663,47,male,551～600
1548611,30,male,
1952541,30,male,301～350
2226701,48,female,201～250
2389005,38,male,
2408886,29,male,
2486950,23,female,
2487364,34,,
2530257,25,male,351～400
2663450,37,female,201～250
2664725,41,female,251～300
2676610,36,female,201～250
2729414,64,male,
2769935,26,male,251～300
2786707,34,female,251～300
2807621,49,,
2882919,22,female,251～300
2943184,47,,401～450
2974549,50,male,201～250
2986587,24,,
2987401,28,male,701～750
2991601,32,,
2992148,22,female,201～250
2993522,23,male,～200
2993611,35,female,301～350
2994965,25,male,451～500
2997039,37,male,401～450
2999394,28,female,～200
3000022,26,male,351～400
3000212,26,male,301～350
3000835,25,male,601～650
3002507,33,,
748354,49,female,351～400
864211,45,female,
1100021,53,male,451～500
1189940,25,female,
1253629,48,male,351～400
1563020,53,female,401～450
1633084,53,female,～200
1825419,25,male,251～300
2222590,35,female,451～500
2268980,29,female,251～300
2403804,56,male,1201～1500
2462487,33,female,251～300
2646555,25,female,251～300
2698586,32,male,401～450
2877300,41,female,251～300
2897569,47,male,501～550
2938673,52,male,401～450
2946441,44,,
2964623,24,male,301～350
2981316,23,female,201～250
2988436,41,female,251～300
2988763,55,,
2990583,21,male,401～450
2991747,24,male,401～450
2991805,26,male,351～400
2992880,23,male,301～350
2995171,32,male,451～500
2996725,30,male,651～700
2998281,26,male,601～650
2999664,24,female,～200
2999838,34,female,201～250
2999942,19,,
3000052,37,,
3000500,23,male,251～300
3002777,29,female,301～350
572403,41,female,251～300
759270,42,male,501～550
1308990,44,male,551～600
749181,38,female,
2070091,22,,
2307011,26,male,
2325367,31,female,251～300
2432034,45,male,
2436323,29,male,
2499164,28,male,451～500
2668243,30,male,351～400
2684408,23,male,351～400
2806003,50,male,401～450
2816017,27,male,351～400
2817016,40,female,～200
2843435,25,male,301～350
2887247,53,male,401～450
2938986,28,male,301～350
2939766,30,female,601～650
2962410,35,female,251～300
2963887,41,,
2966154,22,,
2970051,38,female,201～250
2977389,50,female,
2983828,39,male,451～500
2989644,24,female,301～350
2990612,33,male,451～500
2991165,22,male,351～400
2991269,30,male,451～500
2991813,32,male,301～350
2995596,34,male,451～500
2996490,33,female,351～400
2999206,22,,
2999747,29,female,251～300
2999986,26,male,251～300
3000531,30,male,501～550
3001011,25,male,251～300
3002246,24,,
578161,47,male,301～350
693975,52,female,
848962,29,female,301～350
1832844,33,female,251～300
1843414,40,male,401～450
2019375,33,male,301～350
2089623,43,female,501～550
2146675,29,,
2185916,49,female,301～350
2224478,50,,
2572652,40,female,
2664427,39,,
2668811,30,female,301～350
2698473,27,female,～200
2712269,24,,
2767191,26,male,401～450
2802790,27,male,
2815583,25,female,～200
2941378,34,,
2957687,25,male,601～650
2972645,53,male,551～600
2981140,22,female,301～350
2986062,42,,
2989718,25,male,351～400
2991073,24,,
2995340,34,,
2996069,30,male,401～450
2998452,25,female,301～350
2998950,27,female,201～250
2999291,22,female,301～350
2999397,49,,401～450
2999549,27,,
2999881,30,female,～200
3000166,31,male,301～350
3000651,34,male,301～350
3000766,39,male,301～350
995382,31,male,501～550
1723106,29,female,301～350
2231238,29,male,
2237640,53,female,601～650
2254936,53,male,801～850
2328015,37,male,
2404631,55,female,
2430295,33,male,301～350
2599556,30,male,351～400
2615507,40,,
2618671,42,male,451～500
2621482,26,female,301～350
2652028,37,female,251～300
2655480,38,male,301～350
2739814,32,,
2763376,46,,351～400
2822745,29,male,
2838444,53,male,601～650
2863385,33,male,301～350
2904879,22,male,501～550
2954016,34,female,201～250
2954690,30,female,201～250
2966523,25,male,601～650
2975374,21,,
2985067,33,,
2987367,35,male,251～300
2989739,33,female,～200
2991650,35,female,～200
2993241,26,male,351～400
2993616,23,,
2995195,38,male,401～450
2995921,31,male,351～400
2995952,37,female,351～400
2997214,31,female,201～250
2998897,28,female,251～300
2999758,38,male,601～650
3000363,20,female,201～250
3000960,25,female,～200
3001036,25,female,～200
3001715,31,female,251～300
502800,41,male,
655470,31,female,
806389,33,female,251～300
1114466,32,male,551～600
1385029,60,male,201～250
1644246,44,,
2642669,48,male,401～450
2686554,25,female,201～250
2728753,48,male,251～300
2739771,32,male,301～350
2780256,57,male,401～450
2789920,29,female,401～450
2806635,35,,551～600
2926019,37,male,401～450
2937357,31,,401～450
2954883,44,,
2957503,42,male,501～550
2961543,46,,
2966602,30,female,351～400
2984305,22,male,951～1000
2984524,32,female,351～400
2986802,52,female,351～400
2987527,47,,
2990904,22,male,301～350
2991270,30,female,601～650
2992433,30,female,251～300
2995524,23,,
2998229,29,male,601～650
2998576,26,male,501～550
2999043,31,male,401～450
3000070,30,,
3000482,38,female,751～800
3002801,26,male,351～400
89363,43,female,
179570,31,male,401～450
233781,46,male,301～350
330410,42,male,451～500
347557,47,female,
445889,39,female,
1253183,37,female,～200
1720752,48,female,401～450
1793828,38,male,
2033723,25,male,301～350
2047563,41,,
2206478,29,female,351～400
2253399,30,female,301～350
2366803,30,female,301～350
2368466,48,male,351～400
2465110,58,,
2637698,48,male,701～750
2671387,55,male,451～500
2689931,22,female,
2698246,33,female,451～500
2746513,42,male,351～400
2811528,36,,
2816403,60,male,201～250
2817924,30,,
2822536,34,male,
2972988,46,male,451～500
2981167,27,female,301～350
2989981,23,male,501～550
2990522,28,male,301～350
2991943,25,female,201～250
2992512,23,male,251～300
2993037,33,male,601～650
2994952,26,male,601～650
2995350,28,,
2998038,31,,
2998990,30,male,251～300
2999974,32,female,251～300
3000833,30,,
3001943,26,female,201～250
3002334,33,male,301～350
685408,51,male,551～600
891145,31,male,251～300
1748666,28,male,251～300
2397766,45,male,
2587981,27,,
2656418,29,female,～200
2771416,42,male,
2822737,27,male,301～350
2957951,45,,
2959101,55,,
460885,39,male,351～400
951447,53,male,
1426999,58,female,
1788939,35,female,201～250
2438232,26,female,201～250
2510333,25,male,251～300
2540054,22,female,
2543102,44,male,
2668433,55,,
2746315,22,male,
2787223,31,female,401～450
2843298,46,male,451～500
2901238,28,male,301～350
2903913,42,male,601～650
2911303,27,female,251～300
2921443,25,,
2960573,24,female,
2962290,25,female,301～350
2966931,2018,female,301～350
2976496,37,,
2981492,36,,
2982559,22,male,301～350
2987607,41,female,251～300
2989923,40,male,401～450
2990952,22,,
2991107,36,male,451～500
2991591,39,female,501～550
2993313,40,male,601～650
2995304,28,male,301～350
2995753,28,male,351～400
2995974,30,male,351～400
2995993,39,female,351～400
2996342,23,male,251～300
2997098,34,male,601～650
2997153,31,male,401～450
2997330,34,male,351～400
2997733,26,female,351～400
2998180,28,male,451～500
2999175,36,male,501～550
2999695,58,,
3000718,30,male,251～300
3002007,26,male,401～450
153250,37,male,351～400
759125,37,male,301～350
1503822,24,female,
2274203,39,,
2292307,27,female,251～300
2336518,48,male,
2357951,29,female,301～350
2361229,22,female,
2390688,64,male,451～500
2397830,37,male,351～400
2652285,30,female,251～300
2718189,25,female,201～250
2743646,20,,
2786135,46,female,451～500
2835268,23,female,251～300
2903320,51,male,451～500
2903683,32,female,201～250
2905349,50,male,301～350
2939718,52,female,201～250
2958134,32,female,401～450
2958519,49,male,351～400
2964814,22,female,251～300
2970456,54,male,401～450
2976481,28,,
2976802,20,,
2977162,23,,
2985258,40,male,451～500
2986594,28,,
2988615,29,female,401～450
2989661,24,female,201～250
2990058,30,male,301～350
2990171,29,female,251～300
2990306,32,male,201～250
2991231,28,female,～200
2991284,23,female,501～550
2993242,28,female,601～650
2993990,19,,
2994463,29,,
2997841,37,female,451～500
2998215,34,male,～200
2998589,26,male,301～350
2998784,29,,
3000048,52,,501～550
3000117,28,male,301～350
3000152,40,male,501～550
233824,52,female,401～450
480186,37,male,351～400
831963,52,male,
1288913,26,female,
1372685,35,male,301～350
2195642,30,female,251～300
2257236,28,female,301～350
2461866,55,female,～200
2611126,53,,
2629333,57,,
2673175,24,male,201～250
2734194,25,male,
2795811,54,male,351～400
2822121,55,,
2832717,37,female,201～250
2879154,30,male,301～350
2958705,43,male,451～500
2970348,36,male,501～550
2985492,25,female,401～450
2988241,55,,
2989530,26,female,351～400
2989619,29,,
2990168,26,male,551～600
2990493,25,female,251～300
2990699,37,male,601～650
2991228,29,female,201～250
2991937,22,,
2992385,30,female,
2992414,31,male,351～400
2993539,57,male,301～350
2993748,30,male,351～400
2994435,25,,
2995831,34,female,251～300
2996146,26,,
2996974,26,male,351～400
2997761,56,,
2999761,31,male,～200
3000466,29,female,351～400
3000613,27,female,301～350
3000814,29,female,201～250
3001282,22,male,351～400
3001340,26,female,401～450
3001967,35,female,451～500
3002157,21,female,～200
3002698,20,male,451～500
1036998,35,female,
1381668,33,male,251～300
1458589,45,male,351～400
2059462,32,male,451～500
2229629,53,female,401～450
2450863,38,female,
2540287,26,female,401～450
2674728,48,male,351～400
2713764,31,male,401～450
2792814,45,male,401～450
2843118,35,,
2940342,50,male,351～400
2949791,26,male,
2950340,57,,251～300
2958491,40,,
2965308,50,,
2978123,28,male,301～350
2980261,25,female,351～400
2984854,51,male,501～550
2989426,26,female,301～350
2989723,22,,
2989918,24,,
2990514,42,,
2991952,25,male,401～450
2993224,49,,
2993840,30,,
2994409,24,female,～200
2995676,32,male,301～350
2996674,39,male,401～450
2998506,23,female,201～250
2998797,25,male,301～350
2999120,58,,
232830,53,male,
683327,32,female,301～350
729203,31,female,
859708,52,male,401～450
1700199,27,male,401～450
2106294,39,male,451～500
2142488,26,male,251～300
2215160,38,,401～450
2243563,47,male,251～300
2289714,26,male,451～500
2361493,21,,
2409128,44,female,
2678774,29,male,401～450
2685191,32,male,401～450
2804696,30,male,351～400
2835417,25,male,351～400
2902038,36,female,201～250
2926058,46,,
2932547,27,male,401～450
2951568,64,,
2958389,26,,
2958665,29,male,401～450
2969890,64,male,351～400
2986415,55,male,401～450
2991735,36,female,251～300
2991974,26,male,251～300
2992322,46,male,501～550
2993202,39,male,601～650
2996019,25,female,451～500
2996406,30,male,401～450
412536,45,male,
1610198,35,male,351～400
1769718,28,,
2066476,47,male,451～500
2144037,35,female,201～250
2320071,38,female,251～300
2333156,60,female,401～450
2452059,33,female,251～300
2475636,42,female,401～450
2488845,50,,501～550
2558268,34,male,501～550
2625770,25,female,251～300
2707820,25,female,
2748291,41,male,251～300
2748738,40,female,
2794572,52,female,
2821318,35,male,701～750
2836932,28,female,251～300
2880153,42,male,301～350
2891941,43,male,301～350
